melodieid,count,place
9167,1,Enkhuizen
6287,1,Enkhuizen
7390,1,Enkhuizen
6775,1,Enkhuizen
5781,1,Enkhuizen
4229,1,Enkhuizen
7182,1,Enkhuizen
12100,1,Enkhuizen
6425,1,Enkhuizen
1246,1,Enkhuizen
7339,1,Enkhuizen
2260,1,Enkhuizen
9415,1,Enkhuizen
13773,1,Enkhuizen
1572,1,Enkhuizen
7401,1,Enkhuizen
2516,1,Enkhuizen
5976,1,Enkhuizen
1461,1,Enkhuizen
10623,1,Enkhuizen
7375,1,Enkhuizen
6701,1,Enkhuizen
2130,1,Enkhuizen
8958,1,Enkhuizen
8931,1,Enkhuizen
8258,1,Enkhuizen
7447,1,Enkhuizen
6470,1,Enkhuizen
5385,1,Enkhuizen
4812,1,Enkhuizen
7763,1,Enkhuizen
6560,1,Enkhuizen
2530,1,Enkhuizen
3773,1,Enkhuizen
776,1,Enkhuizen
7787,1,Enkhuizen
7436,1,Enkhuizen
3202,1,Enkhuizen
3107,1,Enkhuizen
7221,1,Enkhuizen
5910,1,Enkhuizen
8363,1,Enkhuizen
8757,1,Enkhuizen
7430,1,Enkhuizen
499,1,Enkhuizen
8988,1,Enkhuizen
7230,1,Enkhuizen
3651,1,Enkhuizen
326,1,Enkhuizen
7326,1,Enkhuizen
3762,1,Enkhuizen
8318,1,Enkhuizen
1131,1,Enkhuizen
5294,1,Enkhuizen
7255,1,Enkhuizen
5593,1,Enkhuizen
4353,1,Enkhuizen
931,1,Enkhuizen
3329,1,Enkhuizen
13558,1,Enkhuizen
1876,1,Enkhuizen
2520,1,Enkhuizen
3305,1,Enkhuizen
6604,1,Enkhuizen
4853,1,Enkhuizen
4754,1,Enkhuizen
147,1,Enkhuizen
11093,1,Enkhuizen
2566,1,Enkhuizen
4873,1,Enkhuizen
2816,1,Enkhuizen
524,1,Enkhuizen
6257,1,Enkhuizen
5823,1,Enkhuizen
8619,1,Enkhuizen
10388,1,Enkhuizen
7109,1,Enkhuizen
2715,1,Enkhuizen
4921,1,Enkhuizen
10368,1,Enkhuizen
4002,1,Enkhuizen
1382,1,Enkhuizen
13396,1,Enkhuizen
7721,1,Enkhuizen
7963,1,Enkhuizen
714,1,Enkhuizen
4882,1,Enkhuizen
9177,1,Enkhuizen
7158,1,Enkhuizen
484,1,Enkhuizen
3490,1,Enkhuizen
3502,1,Enkhuizen
5808,1,Enkhuizen
4871,1,Enkhuizen
12174,1,Enkhuizen
1363,1,Enkhuizen
12710,1,Enkhuizen
8121,1,Enkhuizen
3622,1,Enkhuizen
660,1,Enkhuizen
3108,1,Enkhuizen
9391,1,Enkhuizen
3720,1,Enkhuizen
3662,1,Enkhuizen
7236,1,Enkhuizen
7243,1,Enkhuizen
9098,1,Enkhuizen
7257,1,Enkhuizen
64,1,Enkhuizen
4049,1,Enkhuizen
7266,1,Enkhuizen
341,1,Enkhuizen
6268,1,Enkhuizen
3774,1,Enkhuizen
1904,1,Enkhuizen
3540,1,Enkhuizen
7167,1,Enkhuizen
2437,1,Enkhuizen
1244,1,Enkhuizen
93,1,Enkhuizen
2486,1,Enkhuizen
7213,1,Enkhuizen
7210,1,Enkhuizen
4886,1,Enkhuizen
5082,1,Enkhuizen
9064,1,Enkhuizen
5168,1,Enkhuizen
4979,1,Enkhuizen
893,1,Enkhuizen
88,1,Enkhuizen
3418,1,Enkhuizen
3208,1,Enkhuizen
1189,1,Enkhuizen
1765,1,Enkhuizen
2479,1,Enkhuizen
9348,1,Enkhuizen
8264,1,Enkhuizen
7395,1,Enkhuizen
7185,1,Enkhuizen
7189,1,Enkhuizen
2095,1,Enkhuizen
5785,1,Enkhuizen
3866,1,Enkhuizen
7866,43,Haarlem
9616,37,Haarlem
6451,32,Haarlem
7803,32,Haarlem
7051,30,Haarlem
9389,29,Haarlem
7977,29,Haarlem
713,27,Haarlem
3603,27,Haarlem
8665,26,Haarlem
1182,25,Haarlem
2663,24,Haarlem
1856,24,Haarlem
3456,23,Haarlem
9353,23,Haarlem
2798,22,Haarlem
5335,22,Haarlem
527,21,Haarlem
8003,21,Haarlem
9618,20,Haarlem
7941,20,Haarlem
9073,20,Haarlem
2983,20,Haarlem
6068,17,Haarlem
8277,17,Haarlem
1374,16,Haarlem
3654,16,Haarlem
3352,16,Haarlem
7388,16,Haarlem
9066,16,Haarlem
7173,16,Haarlem
1131,16,Haarlem
7942,15,Haarlem
4459,14,Haarlem
7299,14,Haarlem
6549,14,Haarlem
6619,14,Haarlem
6968,13,Haarlem
2699,13,Haarlem
7071,13,Haarlem
3810,13,Haarlem
5112,13,Haarlem
6515,13,Haarlem
8363,12,Haarlem
7362,12,Haarlem
776,12,Haarlem
13558,12,Haarlem
7317,12,Haarlem
6124,12,Haarlem
91,12,Haarlem
3622,12,Haarlem
2048,12,Haarlem
6740,12,Haarlem
9200,12,Haarlem
8770,11,Haarlem
2668,11,Haarlem
1876,11,Haarlem
928,11,Haarlem
3305,11,Haarlem
5273,11,Haarlem
7147,11,Haarlem
7206,11,Haarlem
4196,11,Haarlem
3979,10,Haarlem
3072,10,Haarlem
445,10,Haarlem
7169,10,Haarlem
698,10,Haarlem
6887,10,Haarlem
1945,10,Haarlem
2064,10,Haarlem
6982,10,Haarlem
2530,10,Haarlem
2815,10,Haarlem
2431,10,Haarlem
2434,10,Haarlem
8150,10,Haarlem
8068,10,Haarlem
8058,9,Haarlem
828,9,Haarlem
126,9,Haarlem
8757,9,Haarlem
3202,9,Haarlem
9363,9,Haarlem
906,9,Haarlem
7721,9,Haarlem
2895,9,Haarlem
7268,9,Haarlem
5064,9,Haarlem
3952,9,Haarlem
2457,8,Haarlem
4031,8,Haarlem
5313,8,Haarlem
6374,8,Haarlem
7191,8,Haarlem
127,8,Haarlem
3240,8,Haarlem
4505,8,Haarlem
2994,8,Haarlem
3694,8,Haarlem
7787,8,Haarlem
692,8,Haarlem
282,8,Haarlem
2781,8,Haarlem
3279,8,Haarlem
714,8,Haarlem
665,8,Haarlem
168,8,Haarlem
4871,8,Haarlem
458,7,Haarlem
359,7,Haarlem
2997,7,Haarlem
341,7,Haarlem
4057,7,Haarlem
2214,7,Haarlem
2224,7,Haarlem
3963,7,Haarlem
10623,7,Haarlem
4397,7,Haarlem
6300,7,Haarlem
4332,7,Haarlem
5455,7,Haarlem
2706,7,Haarlem
3852,7,Haarlem
4969,7,Haarlem
121,7,Haarlem
7417,7,Haarlem
8402,7,Haarlem
357,6,Haarlem
2361,6,Haarlem
2278,6,Haarlem
529,6,Haarlem
2248,6,Haarlem
4726,6,Haarlem
7934,6,Haarlem
9086,6,Haarlem
9319,6,Haarlem
9280,6,Haarlem
5781,6,Haarlem
2849,6,Haarlem
7497,6,Haarlem
4240,6,Haarlem
2715,6,Haarlem
7804,6,Haarlem
7355,6,Haarlem
1317,6,Haarlem
487,6,Haarlem
3215,6,Haarlem
3696,6,Haarlem
2119,6,Haarlem
3016,6,Haarlem
6051,6,Haarlem
5823,6,Haarlem
7413,6,Haarlem
5084,6,Haarlem
5577,5,Haarlem
7158,5,Haarlem
4041,5,Haarlem
2246,5,Haarlem
2818,5,Haarlem
3329,5,Haarlem
8237,5,Haarlem
6675,5,Haarlem
2697,5,Haarlem
7415,5,Haarlem
8993,5,Haarlem
4019,5,Haarlem
7197,5,Haarlem
8848,5,Haarlem
6635,5,Haarlem
7208,5,Haarlem
8188,5,Haarlem
7266,5,Haarlem
8754,5,Haarlem
6537,5,Haarlem
671,5,Haarlem
12803,5,Haarlem
7562,5,Haarlem
4128,5,Haarlem
5333,5,Haarlem
6732,5,Haarlem
9495,4,Haarlem
7069,4,Haarlem
6936,4,Haarlem
4138,4,Haarlem
3024,4,Haarlem
2040,4,Haarlem
8859,4,Haarlem
4873,4,Haarlem
5656,4,Haarlem
9025,4,Haarlem
1500,4,Haarlem
910,4,Haarlem
2148,4,Haarlem
3120,4,Haarlem
3922,4,Haarlem
4423,4,Haarlem
9490,4,Haarlem
6639,4,Haarlem
9512,4,Haarlem
4372,4,Haarlem
4696,4,Haarlem
10251,4,Haarlem
4592,4,Haarlem
8969,4,Haarlem
1014,4,Haarlem
1456,4,Haarlem
9177,4,Haarlem
6436,4,Haarlem
8682,4,Haarlem
4257,4,Haarlem
2198,4,Haarlem
9352,4,Haarlem
6709,4,Haarlem
9406,4,Haarlem
1757,4,Haarlem
8161,4,Haarlem
4276,4,Haarlem
1079,4,Haarlem
5071,4,Haarlem
1316,4,Haarlem
773,4,Haarlem
11292,4,Haarlem
6731,4,Haarlem
9116,4,Haarlem
2929,4,Haarlem
2716,4,Haarlem
7294,4,Haarlem
5047,4,Haarlem
4908,4,Haarlem
3682,4,Haarlem
1246,4,Haarlem
3902,3,Haarlem
3735,3,Haarlem
6904,3,Haarlem
5385,3,Haarlem
3540,3,Haarlem
4069,3,Haarlem
6088,3,Haarlem
5020,3,Haarlem
440,3,Haarlem
7709,3,Haarlem
1857,3,Haarlem
1379,3,Haarlem
6934,3,Haarlem
8945,3,Haarlem
8163,3,Haarlem
275,3,Haarlem
1438,3,Haarlem
7537,3,Haarlem
7921,3,Haarlem
387,3,Haarlem
5921,3,Haarlem
450,3,Haarlem
926,3,Haarlem
2501,3,Haarlem
893,3,Haarlem
4958,3,Haarlem
3490,3,Haarlem
9250,3,Haarlem
4650,3,Haarlem
2095,3,Haarlem
9617,3,Haarlem
2499,3,Haarlem
3153,3,Haarlem
9515,3,Haarlem
7925,3,Haarlem
7160,3,Haarlem
3957,3,Haarlem
7754,3,Haarlem
4017,3,Haarlem
4815,3,Haarlem
8656,3,Haarlem
8349,3,Haarlem
3163,3,Haarlem
7230,3,Haarlem
4850,3,Haarlem
6455,3,Haarlem
8364,3,Haarlem
7393,3,Haarlem
7963,3,Haarlem
6401,3,Haarlem
8252,3,Haarlem
6964,3,Haarlem
6391,3,Haarlem
7900,3,Haarlem
5593,3,Haarlem
868,3,Haarlem
4052,3,Haarlem
1946,3,Haarlem
3389,3,Haarlem
3368,3,Haarlem
1020,3,Haarlem
4895,3,Haarlem
3042,3,Haarlem
2305,2,Haarlem
7210,2,Haarlem
7314,2,Haarlem
9064,2,Haarlem
9497,2,Haarlem
3964,2,Haarlem
2565,2,Haarlem
8212,2,Haarlem
6717,2,Haarlem
4319,2,Haarlem
4184,2,Haarlem
3413,2,Haarlem
3130,2,Haarlem
5774,2,Haarlem
7312,2,Haarlem
8278,2,Haarlem
9449,2,Haarlem
125,2,Haarlem
1166,2,Haarlem
6488,2,Haarlem
914,2,Haarlem
5949,2,Haarlem
4149,2,Haarlem
9795,2,Haarlem
316,2,Haarlem
2426,2,Haarlem
6339,2,Haarlem
5416,2,Haarlem
3814,2,Haarlem
291,2,Haarlem
4207,2,Haarlem
2130,2,Haarlem
7339,2,Haarlem
469,2,Haarlem
4934,2,Haarlem
3171,2,Haarlem
5808,2,Haarlem
6257,2,Haarlem
7708,2,Haarlem
7395,2,Haarlem
1848,2,Haarlem
1244,2,Haarlem
2652,2,Haarlem
7011,2,Haarlem
7776,2,Haarlem
3571,2,Haarlem
8662,2,Haarlem
5282,2,Haarlem
2642,2,Haarlem
854,2,Haarlem
4922,2,Haarlem
7916,2,Haarlem
67,2,Haarlem
7326,2,Haarlem
1283,2,Haarlem
12798,2,Haarlem
7905,2,Haarlem
8648,2,Haarlem
5910,2,Haarlem
6591,2,Haarlem
8554,2,Haarlem
463,2,Haarlem
6056,2,Haarlem
3071,2,Haarlem
1037,2,Haarlem
6604,2,Haarlem
3492,2,Haarlem
4375,2,Haarlem
1057,2,Haarlem
9137,2,Haarlem
9166,2,Haarlem
4835,2,Haarlem
12661,2,Haarlem
13835,2,Haarlem
2209,2,Haarlem
2863,2,Haarlem
3684,2,Haarlem
3904,2,Haarlem
13167,2,Haarlem
4918,2,Haarlem
1256,2,Haarlem
3981,2,Haarlem
4709,2,Haarlem
6983,2,Haarlem
2450,2,Haarlem
5857,2,Haarlem
4228,2,Haarlem
7939,2,Haarlem
2817,2,Haarlem
8090,2,Haarlem
1189,2,Haarlem
2685,2,Haarlem
7161,2,Haarlem
3730,2,Haarlem
3123,2,Haarlem
2180,2,Haarlem
4088,2,Haarlem
9318,2,Haarlem
441,2,Haarlem
3652,2,Haarlem
6287,2,Haarlem
71,2,Haarlem
3621,2,Haarlem
3223,2,Haarlem
7013,2,Haarlem
7167,2,Haarlem
7036,2,Haarlem
7936,2,Haarlem
4667,2,Haarlem
6888,2,Haarlem
9163,2,Haarlem
6180,2,Haarlem
358,2,Haarlem
2238,2,Haarlem
6163,2,Haarlem
484,2,Haarlem
2438,2,Haarlem
6699,2,Haarlem
6560,2,Haarlem
3773,2,Haarlem
6172,2,Haarlem
1460,2,Haarlem
6587,2,Haarlem
8704,2,Haarlem
5409,2,Haarlem
13831,1,Haarlem
9493,1,Haarlem
5600,1,Haarlem
1045,1,Haarlem
8121,1,Haarlem
2965,1,Haarlem
6607,1,Haarlem
5212,1,Haarlem
5098,1,Haarlem
1080,1,Haarlem
6358,1,Haarlem
2441,1,Haarlem
9846,1,Haarlem
4304,1,Haarlem
1918,1,Haarlem
57,1,Haarlem
4767,1,Haarlem
24,1,Haarlem
3774,1,Haarlem
9001,1,Haarlem
12792,1,Haarlem
8678,1,Haarlem
4955,1,Haarlem
2235,1,Haarlem
2260,1,Haarlem
5995,1,Haarlem
8297,1,Haarlem
3233,1,Haarlem
7000,1,Haarlem
12802,1,Haarlem
3315,1,Haarlem
9415,1,Haarlem
5033,1,Haarlem
1996,1,Haarlem
8638,1,Haarlem
8736,1,Haarlem
8683,1,Haarlem
9240,1,Haarlem
9249,1,Haarlem
5432,1,Haarlem
3842,1,Haarlem
9047,1,Haarlem
7358,1,Haarlem
3165,1,Haarlem
8958,1,Haarlem
1904,1,Haarlem
7894,1,Haarlem
8764,1,Haarlem
6775,1,Haarlem
8746,1,Haarlem
781,1,Haarlem
3155,1,Haarlem
9545,1,Haarlem
12655,1,Haarlem
1854,1,Haarlem
2820,1,Haarlem
579,1,Haarlem
2486,1,Haarlem
64,1,Haarlem
2529,1,Haarlem
12861,1,Haarlem
2614,1,Haarlem
7185,1,Haarlem
8220,1,Haarlem
3135,1,Haarlem
3602,1,Haarlem
3108,1,Haarlem
8040,1,Haarlem
3250,1,Haarlem
4018,1,Haarlem
444,1,Haarlem
3755,1,Haarlem
6944,1,Haarlem
8420,1,Haarlem
12101,1,Haarlem
6245,1,Haarlem
2571,1,Haarlem
191,1,Haarlem
6362,1,Haarlem
9270,1,Haarlem
4844,1,Haarlem
2498,1,Haarlem
7701,1,Haarlem
1569,1,Haarlem
8586,1,Haarlem
4370,1,Haarlem
3620,1,Haarlem
8256,1,Haarlem
6329,1,Haarlem
8830,1,Haarlem
6177,1,Haarlem
56,1,Haarlem
7163,1,Haarlem
3998,1,Haarlem
6909,1,Haarlem
6701,1,Haarlem
351,1,Haarlem
9305,1,Haarlem
2213,1,Haarlem
3685,1,Haarlem
7666,1,Haarlem
2473,1,Haarlem
7321,1,Haarlem
7255,1,Haarlem
7238,1,Haarlem
7288,1,Haarlem
7432,1,Haarlem
9140,1,Haarlem
7336,1,Haarlem
10361,1,Haarlem
7932,1,Haarlem
6014,1,Haarlem
6640,1,Haarlem
4002,1,Haarlem
3009,1,Haarlem
4116,1,Haarlem
2661,1,Haarlem
9609,1,Haarlem
8361,1,Haarlem
4735,1,Haarlem
4081,1,Haarlem
8366,1,Haarlem
6606,1,Haarlem
621,1,Haarlem
3522,1,Haarlem
6275,1,Haarlem
293,1,Haarlem
6822,1,Haarlem
3059,1,Haarlem
1557,1,Haarlem
3530,1,Haarlem
5876,1,Haarlem
1916,1,Haarlem
2277,1,Haarlem
421,1,Haarlem
10503,1,Haarlem
7809,1,Haarlem
1269,1,Haarlem
10448,1,Haarlem
10405,1,Haarlem
2655,1,Haarlem
4979,1,Haarlem
7648,1,Haarlem
10497,1,Haarlem
1230,1,Haarlem
8122,1,Haarlem
383,1,Haarlem
10404,1,Haarlem
3193,1,Haarlem
3169,1,Haarlem
5851,1,Haarlem
86,1,Haarlem
1022,1,Haarlem
2841,1,Haarlem
2206,1,Haarlem
8867,1,Haarlem
397,1,Haarlem
7494,1,Haarlem
3261,1,Haarlem
8186,1,Haarlem
2285,1,Haarlem
393,1,Haarlem
10501,1,Haarlem
10397,1,Haarlem
3882,1,Haarlem
2836,1,Haarlem
8997,1,Haarlem
1280,1,Haarlem
6978,1,Haarlem
4558,1,Haarlem
7133,1,Haarlem
5023,1,Haarlem
5241,1,Haarlem
1415,1,Haarlem
7508,1,Haarlem
13770,1,Haarlem
542,1,Haarlem
6553,1,Haarlem
3259,1,Haarlem
7797,1,Haarlem
4109,1,Haarlem
4772,1,Haarlem
5063,1,Haarlem
6039,1,Haarlem
3719,1,Haarlem
5233,1,Haarlem
10529,1,Haarlem
2044,1,Haarlem
4050,1,Haarlem
4966,1,Haarlem
1003,1,Haarlem
5005,1,Haarlem
8007,1,Haarlem
3271,1,Haarlem
2815,30,Hoorn
9389,29,Hoorn
8277,26,Hoorn
6740,23,Hoorn
6124,22,Hoorn
2434,22,Hoorn
5069,21,Hoorn
6619,21,Hoorn
7932,19,Hoorn
5855,19,Hoorn
6068,19,Hoorn
7147,19,Hoorn
7355,17,Hoorn
487,17,Hoorn
4116,16,Hoorn
7942,16,Hoorn
126,15,Hoorn
2663,15,Hoorn
3654,14,Hoorn
7977,14,Hoorn
3652,14,Hoorn
2441,14,Hoorn
7208,14,Hoorn
3694,13,Hoorn
2431,13,Hoorn
9177,13,Hoorn
3456,13,Hoorn
9353,13,Hoorn
7934,13,Hoorn
4229,12,Hoorn
6451,12,Hoorn
6537,12,Hoorn
8003,12,Hoorn
3952,11,Hoorn
7173,11,Hoorn
828,11,Hoorn
529,11,Hoorn
752,11,Hoorn
2706,11,Hoorn
2983,11,Hoorn
4240,10,Hoorn
1916,10,Hoorn
6968,10,Hoorn
7866,10,Hoorn
2206,10,Hoorn
8349,10,Hoorn
4019,10,Hoorn
5335,10,Hoorn
7169,10,Hoorn
7417,10,Hoorn
9073,10,Hoorn
7299,9,Hoorn
3603,9,Hoorn
495,9,Hoorn
7167,9,Hoorn
3682,9,Hoorn
6257,9,Hoorn
7266,9,Hoorn
2048,8,Hoorn
7648,8,Hoorn
7051,8,Hoorn
4128,8,Hoorn
2119,8,Hoorn
3963,8,Hoorn
2955,8,Hoorn
1151,8,Hoorn
5273,8,Hoorn
13558,8,Hoorn
3696,8,Hoorn
2499,7,Hoorn
4017,7,Hoorn
6463,7,Hoorn
5823,7,Hoorn
2479,7,Hoorn
6957,7,Hoorn
2849,7,Hoorn
7388,7,Hoorn
8770,7,Hoorn
7288,7,Hoorn
341,7,Hoorn
441,6,Hoorn
2516,6,Hoorn
3810,6,Hoorn
7176,6,Hoorn
5055,6,Hoorn
7803,6,Hoorn
1379,6,Hoorn
7206,6,Hoorn
8068,6,Hoorn
1918,6,Hoorn
1240,6,Hoorn
3224,6,Hoorn
7158,6,Hoorn
7708,6,Hoorn
4057,6,Hoorn
4041,6,Hoorn
7939,6,Hoorn
6982,6,Hoorn
5976,6,Hoorn
5396,6,Hoorn
6368,6,Hoorn
7071,6,Hoorn
282,5,Hoorn
179,5,Hoorn
7456,5,Hoorn
8150,5,Hoorn
7362,5,Hoorn
7160,5,Hoorn
7225,5,Hoorn
2798,5,Hoorn
1946,5,Hoorn
2530,5,Hoorn
6549,5,Hoorn
8665,5,Hoorn
9363,5,Hoorn
4138,5,Hoorn
1182,5,Hoorn
5910,5,Hoorn
3116,5,Hoorn
9066,5,Hoorn
5774,5,Hoorn
4028,5,Hoorn
8638,5,Hoorn
6391,4,Hoorn
9240,4,Hoorn
3662,4,Hoorn
93,4,Hoorn
3592,4,Hoorn
3540,4,Hoorn
2130,4,Hoorn
3110,4,Hoorn
3667,4,Hoorn
773,4,Hoorn
4630,4,Hoorn
8682,4,Hoorn
127,4,Hoorn
1856,4,Hoorn
4088,4,Hoorn
3070,4,Hoorn
1795,4,Hoorn
12112,4,Hoorn
13834,4,Hoorn
928,4,Hoorn
5453,4,Hoorn
3182,4,Hoorn
8757,4,Hoorn
4939,4,Hoorn
4757,4,Hoorn
3774,4,Hoorn
6300,4,Hoorn
7413,4,Hoorn
4969,4,Hoorn
1359,4,Hoorn
2576,4,Hoorn
3677,4,Hoorn
4002,4,Hoorn
4979,4,Hoorn
1441,4,Hoorn
5241,4,Hoorn
2438,4,Hoorn
4667,4,Hoorn
56,4,Hoorn
8278,4,Hoorn
2248,3,Hoorn
8264,3,Hoorn
2095,3,Hoorn
4089,3,Hoorn
6180,3,Hoorn
906,3,Hoorn
1316,3,Hoorn
6944,3,Hoorn
3493,3,Hoorn
4192,3,Hoorn
7787,3,Hoorn
819,3,Hoorn
3126,3,Hoorn
1244,3,Hoorn
527,3,Hoorn
2668,3,Hoorn
3814,3,Hoorn
88,3,Hoorn
9618,3,Hoorn
5112,3,Hoorn
9315,3,Hoorn
3979,3,Hoorn
5660,3,Hoorn
6488,3,Hoorn
5058,3,Hoorn
5659,3,Hoorn
12733,3,Hoorn
776,3,Hoorn
6983,3,Hoorn
3957,3,Hoorn
9352,3,Hoorn
2716,3,Hoorn
5656,3,Hoorn
5087,3,Hoorn
2863,3,Hoorn
2715,3,Hoorn
6515,3,Hoorn
1242,3,Hoorn
3059,3,Hoorn
3043,3,Hoorn
4871,3,Hoorn
926,3,Hoorn
8186,3,Hoorn
58,3,Hoorn
9137,3,Hoorn
2214,3,Hoorn
5366,3,Hoorn
4617,3,Hoorn
8736,3,Hoorn
7247,3,Hoorn
2437,3,Hoorn
5017,2,Hoorn
3056,2,Hoorn
10251,2,Hoorn
484,2,Hoorn
357,2,Hoorn
6275,2,Hoorn
3929,2,Hoorn
9346,2,Hoorn
7754,2,Hoorn
7364,2,Hoorn
7195,2,Hoorn
8357,2,Hoorn
4615,2,Hoorn
6547,2,Hoorn
8608,2,Hoorn
2614,2,Hoorn
3282,2,Hoorn
4737,2,Hoorn
3622,2,Hoorn
698,2,Hoorn
9189,2,Hoorn
121,2,Hoorn
9407,2,Hoorn
3685,2,Hoorn
9014,2,Hoorn
6051,2,Hoorn
3016,2,Hoorn
67,2,Hoorn
1876,2,Hoorn
5071,2,Hoorn
2146,2,Hoorn
1317,2,Hoorn
7941,2,Hoorn
4228,2,Hoorn
2514,2,Hoorn
993,2,Hoorn
4061,2,Hoorn
3413,2,Hoorn
12713,2,Hoorn
8058,2,Hoorn
4647,2,Hoorn
6675,2,Hoorn
8704,2,Hoorn
5155,2,Hoorn
3072,2,Hoorn
4853,2,Hoorn
8363,2,Hoorn
2517,2,Hoorn
8769,2,Hoorn
7763,2,Hoorn
12767,2,Hoorn
6606,2,Hoorn
10623,2,Hoorn
9616,2,Hoorn
7000,2,Hoorn
714,2,Hoorn
1461,2,Hoorn
9098,2,Hoorn
2481,2,Hoorn
4215,2,Hoorn
2498,2,Hoorn
6362,2,Hoorn
4018,2,Hoorn
1572,2,Hoorn
5921,2,Hoorn
4053,2,Hoorn
3202,2,Hoorn
53,2,Hoorn
4031,2,Hoorn
2260,2,Hoorn
2129,2,Hoorn
9047,2,Hoorn
8399,2,Hoorn
1079,2,Hoorn
5785,2,Hoorn
9795,2,Hoorn
8666,2,Hoorn
5336,2,Hoorn
7339,2,Hoorn
3720,2,Hoorn
5428,2,Hoorn
387,2,Hoorn
4918,2,Hoorn
7494,2,Hoorn
7011,2,Hoorn
1056,2,Hoorn
9058,2,Hoorn
9079,2,Hoorn
24,2,Hoorn
5266,2,Hoorn
4922,2,Hoorn
7321,2,Hoorn
2712,2,Hoorn
7185,2,Hoorn
7210,2,Hoorn
7236,2,Hoorn
7243,2,Hoorn
7268,2,Hoorn
7294,2,Hoorn
2697,2,Hoorn
7393,2,Hoorn
781,2,Hoorn
168,2,Hoorn
9515,2,Hoorn
9415,2,Hoorn
2408,2,Hoorn
5455,2,Hoorn
5084,2,Hoorn
9249,2,Hoorn
1020,2,Hoorn
6287,2,Hoorn
4968,2,Hoorn
7163,2,Hoorn
3773,2,Hoorn
2661,2,Hoorn
499,2,Hoorn
692,2,Hoorn
6383,2,Hoorn
2501,2,Hoorn
665,2,Hoorn
450,2,Hoorn
5593,2,Hoorn
3271,2,Hoorn
9104,1,Hoorn
7851,1,Hoorn
3700,1,Hoorn
3483,1,Hoorn
8392,1,Hoorn
9044,1,Hoorn
3681,1,Hoorn
2222,1,Hoorn
2204,1,Hoorn
5848,1,Hoorn
283,1,Hoorn
2895,1,Hoorn
235,1,Hoorn
1499,1,Hoorn
9051,1,Hoorn
1014,1,Hoorn
9300,1,Hoorn
5233,1,Hoorn
9452,1,Hoorn
9356,1,Hoorn
5969,1,Hoorn
5282,1,Hoorn
3924,1,Hoorn
6964,1,Hoorn
9068,1,Hoorn
12765,1,Hoorn
3620,1,Hoorn
1833,1,Hoorn
1886,1,Hoorn
6544,1,Hoorn
333,1,Hoorn
8586,1,Hoorn
5781,1,Hoorn
1057,1,Hoorn
3147,1,Hoorn
6789,1,Hoorn
4332,1,Hoorn
3899,1,Hoorn
1885,1,Hoorn
3937,1,Hoorn
1882,1,Hoorn
7221,1,Hoorn
7263,1,Hoorn
2997,1,Hoorn
64,1,Hoorn
7257,1,Hoorn
621,1,Hoorn
7261,1,Hoorn
1883,1,Hoorn
7039,1,Hoorn
7403,1,Hoorn
7182,1,Hoorn
7317,1,Hoorn
3906,1,Hoorn
13711,1,Hoorn
2562,1,Hoorn
304,1,Hoorn
3216,1,Hoorn
2465,1,Hoorn
458,1,Hoorn
9402,1,Hoorn
2696,1,Hoorn
6635,1,Hoorn
6762,1,Hoorn
4040,1,Hoorn
4196,1,Hoorn
1363,1,Hoorn
5284,1,Hoorn
6904,1,Hoorn
3824,1,Hoorn
3143,1,Hoorn
6411,1,Hoorn
849,1,Hoorn
7457,1,Hoorn
274,1,Hoorn
3815,1,Hoorn
5,1,Hoorn
5083,1,Hoorn
5313,1,Hoorn
12648,1,Hoorn
6607,1,Hoorn
5498,1,Hoorn
13555,1,Hoorn
12792,1,Hoorn
6290,1,Hoorn
5439,1,Hoorn
2264,1,Hoorn
7963,1,Hoorn
3502,1,Hoorn
4955,1,Hoorn
492,1,Hoorn
707,1,Hoorn
1189,1,Hoorn
3842,1,Hoorn
1077,1,Hoorn
1444,1,Hoorn
9280,1,Hoorn
8135,1,Hoorn
57,1,Hoorn
4374,1,Hoorn
3114,1,Hoorn
3359,1,Hoorn
444,1,Hoorn
4294,1,Hoorn
12714,1,Hoorn
980,1,Hoorn
4835,1,Hoorn
5068,1,Hoorn
3120,1,Hoorn
410,1,Hoorn
3922,1,Hoorn
1848,1,Hoorn
8780,1,Hoorn
12794,1,Hoorn
4908,1,Hoorn
3418,1,Hoorn
4368,1,Hoorn
5064,1,Hoorn
3769,1,Hoorn
1131,1,Hoorn
6107,1,Hoorn
2813,1,Hoorn
2278,1,Hoorn
8606,1,Hoorn
13409,1,Hoorn
5005,1,Hoorn
4772,1,Hoorn
2350,1,Hoorn
4981,1,Hoorn
325,1,Hoorn
4735,1,Hoorn
8122,1,Hoorn
3305,1,Hoorn
8796,1,Hoorn
1557,1,Hoorn
7299,12,Leiden
7977,8,Leiden
7176,8,Leiden
5335,8,Leiden
7317,8,Leiden
2663,7,Leiden
7362,7,Leiden
9618,6,Leiden
8349,6,Leiden
7266,6,Leiden
4002,6,Leiden
7268,6,Leiden
7173,5,Leiden
9363,5,Leiden
819,5,Leiden
9389,5,Leiden
7866,5,Leiden
2520,5,Leiden
7355,4,Leiden
2798,4,Leiden
7208,4,Leiden
7206,4,Leiden
334,4,Leiden
12661,4,Leiden
7388,4,Leiden
3603,4,Leiden
4116,4,Leiden
776,4,Leiden
7238,4,Leiden
2815,4,Leiden
2048,4,Leiden
7247,4,Leiden
